plant_group,genus,species,family,status,priority,collected by feb 2021
Flowering plants,Callitriche,stagnalis,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Callitriche,truncata,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Hippuris,vulgaris,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Linaria,repens,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Littorella,uniflora,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Plantago,coronopus,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Plantago,lanceolata,Plantaginaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Plantago,major,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Plantago,maritima,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Plantago,media,Plantaginaceae,dtol,,,,,,,,,
Flowering plants,Armeria,maritima,Plumbaginaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Limonium,auriculae-ursifolium,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,bellidifolium,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,binervosum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,dodartiforme,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,humile,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,loganicum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,normannicum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,paradoxum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,parvum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,transwallianum,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Limonium,vulgare,Plumbaginaceae,dtol,,,,,,,,,
Flowering plants,Agrostis,canina,Poaceae,dtol,,,,,,,,,
Flowering plants,Agrostis,capillaris,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Agrostis,curtisii,Poaceae,dtol,,,,,,,,,
Flowering plants,Agrostis,gigantea,Poaceae,dtol,,,,,,,,,
Flowering plants,Agrostis,stolonifera,Poaceae,dtol,,,,,,,,,
Flowering plants,Agrostis,vinealis,Poaceae,dtol,,,,,,,,,
Flowering plants,Aira,caryophyllea,Poaceae,dtol,,,,,,,,,
Flowering plants,Aira,praecox,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,aequalis,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,bulbosus,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,geniculatus,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,magellanicus,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,myosuroides,Poaceae,dtol,,,,,,,,,
Flowering plants,Alopecurus,pratensis,Poaceae,dtol,,,,,,,,,
Flowering plants,Ammophila,arenaria,Poaceae,dtol,,,,,,,,,
Flowering plants,Anisantha,diandra,Poaceae,dtol,,,,,,,,,
Flowering plants,Anisantha,sterilis,Poaceae,dtol,,,,,,,,,
Flowering plants,Anthoxanthum,odoratum,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Apera,spica-venti,Poaceae,dtol,,,,,,,,,
Flowering plants,Aristavena,setacea,Poaceae,dtol,,,,,,,,,
Flowering plants,Arrhenatherum,elatius,Poaceae,dtol,,,,,,,,,
Flowering plants,Avena,fatua,Poaceae,dtol,,,,,,,,,
Flowering plants,Avena,sativa,Poaceae,dtol,,,,,,,,,
Flowering plants,Avena,strigosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Avenella,flexuosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Avenula,pubescens,Poaceae,dtol,,,,,,,,,
Flowering plants,Brachypodium,pinnatum,Poaceae,dtol,,,,,,,,,
Flowering plants,Brachypodium,rupestre,Poaceae,dtol,,,,,,,,,
Flowering plants,Brachypodium,sylvaticum,Poaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Briza,media,Poaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Briza,minor,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromopsis,benekenii,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromopsis,erecta,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromopsis,ramosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromus,hordeaceus,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromus,interruptus,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromus,racemosus,Poaceae,dtol,,,,,,,,,
Flowering plants,Bromus,secalinus,Poaceae,dtol,,,,,,,,,
Flowering plants,Calamagrostis,canescens,Poaceae,dtol,,,,,,,,,
Flowering plants,Calamagrostis,epigejos,Poaceae,dtol,,,,,,,,,
Flowering plants,Calamagrostis,purpurea,Poaceae,dtol,,,,,,,,,
Flowering plants,Calamagrostis,scotica,Poaceae,dtol,,,,,,,,,
Flowering plants,Calamagrostis,stricta,Poaceae,dtol,,,,,,,,,
Flowering plants,Catabrosa,aquatica,Poaceae,dtol,,,,,,,,,
Flowering plants,Catapodium,marinum,Poaceae,dtol,,,,,,,,,
Flowering plants,Catapodium,rigidum,Poaceae,dtol,,,,,,,,,
Flowering plants,Cortaderia,selloana,Poaceae,dtol,,,,,,,,,
Flowering plants,Corynephorus,canescens,Poaceae,dtol,,,,,,,,,
Flowering plants,Cynodon,dactylon,Poaceae,dtol,,,,,,,,,
Flowering plants,Cynosurus,cristatus,Poaceae,dtol,,,,,,,,,
Flowering plants,Dactylis,glomerata,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Danthonia,decumbens,Poaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Deschampsia,cespitosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Drymochloa,sylvatica,Poaceae,dtol,,,,,,,,,
Flowering plants,Elymus,athericus,Poaceae,dtol,,,,,,,,,
Flowering plants,Elymus,caninus,Poaceae,dtol,,,,,,,,,
Flowering plants,Elymus,junceiformis,Poaceae,dtol,,,,,,,,,
Flowering plants,Elymus,repens,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,arenaria,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,armoricana,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,filiformis,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,huonii,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,lemanii,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,longifolia,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,ovina,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Festuca,rubra,Poaceae,dtol,,,,,,,,,
Flowering plants,Festuca,vivipara,Poaceae,dtol,,,,,,,,,
Flowering plants,Gastridium,ventricosum,Poaceae,dtol,,,,,,,,,
Flowering plants,Gaudinia,fragilis,Poaceae,dtol,,,,,,,,,
Flowering plants,Glyceria,declinata,Poaceae,dtol,,,,,,,,,
Flowering plants,Glyceria,fluitans,Poaceae,dtol,,,,,,,,,
Flowering plants,Glyceria,maxima,Poaceae,dtol,,,,,,,,,
Flowering plants,Glyceria,notata,Poaceae,dtol,,,,,,,,,
Flowering plants,Helictochloa,pratensis,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Hierochloe,odorata,Poaceae,dtol,,,,,,,,,
Flowering plants,Holcus,lanatus,Poaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Holcus,mollis,Poaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Hordelymus,europaeus,Poaceae,dtol,,,,,,,,,
Flowering plants,Hordeum,marinum,Poaceae,dtol,,,,,,,,,
Flowering plants,Hordeum,murinum,Poaceae,dtol,,,,,,,,,
Flowering plants,Hordeum,secalinum,Poaceae,dtol,,,,,,,,,
Flowering plants,Koeleria,macrantha,Poaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Koeleria,vallesiana,Poaceae,dtol,,,,,,,,,
Flowering plants,Leersia,oryzoides,Poaceae,dtol,,,,,,,,,
Flowering plants,Leymus,arenarius,Poaceae,dtol,,,,,,,,,
Flowering plants,Lolium,perenne,Poaceae,dtol,,,,,,,,,
Flowering plants,Lolium,temulentum,Poaceae,dtol,,,,,,,,,
Flowering plants,Melica,nutans,Poaceae,dtol,,,,,,,,,
Flowering plants,Melica,uniflora,Poaceae,dtol,,,,,,,,,
Flowering plants,Mibora,minima,Poaceae,dtol,,,,,,,,,
Flowering plants,Milium,effusum,Poaceae,dtol,,,,,,,,,
Flowering plants,Milium,vernale,Poaceae,dtol,,,,,,,,,
Flowering plants,Molinia,caerulea,Poaceae,dtol,,,,,,,,,
Flowering plants,Nardus,stricta,Poaceae,dtol,,,,,,,,,
Flowering plants,Parapholis,incurva,Poaceae,dtol,,,,,,,,,
Flowering plants,Parapholis,strigosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Phalaris,arundinacea,Poaceae,dtol,,,,,,,,,
Flowering plants,Phleum,alpinum,Poaceae,dtol,,,,,,,,,
Flowering plants,Phleum,arenarium,Poaceae,dtol,,,,,,,,,
Flowering plants,Phleum,bertolonii,Poaceae,dtol,,,,,,,,,
Flowering plants,Phleum,phleoides,Poaceae,dtol,,,,,,,,,
Flowering plants,Phleum,pratense,Poaceae,dtol,,,,,,,,,
Flowering plants,Phragmites,australis,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,alpina,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,angustifolia,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,annua,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,bulbosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,compressa,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,flexuosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,glauca,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,humilis,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,infirma,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,nemoralis,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,pratensis,Poaceae,dtol,,,,,,,,,
Flowering plants,Poa,trivialis,Poaceae,dtol,,,,,,,,,
Flowering plants,Polypogon,monspeliensis,Poaceae,dtol,,,,,,,,,
Flowering plants,Pseudosasa,japonica,Poaceae,dtol,,,,,,,,,
Flowering plants,Puccinellia,distans,Poaceae,dtol,,,,,,,,,
Flowering plants,Puccinellia,fasciculata,Poaceae,dtol,,,,,,,,,
Flowering plants,Puccinellia,maritima,Poaceae,dtol,,,,,,,,,
Flowering plants,Puccinellia,rupestris,Poaceae,dtol,,,,,,,,,
Flowering plants,Sasa,palmata,Poaceae,dtol,,,,,,,,,
Flowering plants,Sasaella,ramosa,Poaceae,dtol,,,,,,,,,
Flowering plants,Schedonorus,arundinaceus,Poaceae,dtol,,,,,,,,,
Flowering plants,Schedonorus,giganteus,Poaceae,dtol,,,,,,,,,
Flowering plants,Schedonorus,pratensis,Poaceae,dtol,,,,,,,,,
Flowering plants,Sesleria,caerulea,Poaceae,dtol,,,,,,,,,
Flowering plants,Spartina,anglica,Poaceae,dtol,,,,,,,,,
Flowering plants,Spartina,maritima,Poaceae,dtol,,,,,,,,,
Flowering plants,Trisetum,flavescens,Poaceae,dtol,,,,,,,,,
Flowering plants,Vulpia,bromoides,Poaceae,dtol,,,,,,,,,
Flowering plants,Vulpia,ciliata,Poaceae,dtol,,,,,,,,,
Flowering plants,Vulpia,fasciculata,Poaceae,dtol,,,,,,,,,
Flowering plants,Vulpia,myuros,Poaceae,dtol,,,,,,,,,
Flowering plants,Vulpia,unilateralis,Poaceae,dtol,,,,,,,,,
Flowering plants,Polemonium,caeruleum,Polemoniaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Polygala,amarella,Polygalaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Polygala,calcarea,Polygalaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Polygala,serpyllifolia,Polygalaceae,dtol,,,,,,,,,
Flowering plants,Polygala,vulgaris,Polygalaceae,dtol,,,,,,,,,
Flowering plants,Bistorta,officinalis,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Bistorta,vivipara,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Fallopia,baldschuanica,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Fallopia,convolvulus,Polygonaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Fallopia,dumetorum,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Koenigia,islandica,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Koenigia,polystachya,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Muehlenbeckia,complexa,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Oxyria,digyna,Polygonaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Persicaria,amphibia,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Persicaria,hydropiper,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Persicaria,lapathifolia,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Persicaria,maculosa,Polygonaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Persicaria,minor,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Persicaria,mitis,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Polygonum,aviculare,Polygonaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Polygonum,boreale,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Polygonum,depressum,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Polygonum,maritimum,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Polygonum,oxyspermum,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Polygonum,rurivagum,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Reynoutria,japonica,Polygonaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Reynoutria,sachalinensis,Polygonaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Rumex,acetosa,Polygonaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Rumex,acetosella,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,alpinus,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,aquaticus,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,conglomeratus,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,crispus,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,hydrolapathum,Polygonaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Rumex,longifolius,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,maritimus,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,obtusifolius,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,palustris,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,pulcher,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,rupestris,Polygonaceae,dtol,,,,,,,,,
Flowering plants,Rumex,sanguineus,Polygonaceae,dtol_family_representative,,yes,,,,,,,
Ferns & fern allies,Polypodium,cambricum,Polypodiaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Polypodium,interjectum,Polypodiaceae,dtol,,,,,,,,,
Ferns & fern allies,Polypodium,vulgare,Polypodiaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Pontederia,cordata,Pontederiaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Groenlandia,densa,Potamogetonaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Potamogeton,acutifolius,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,alpinus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,berchtoldii,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,coloratus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,compressus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,crispus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,epihydrus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,friesii,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,gramineus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,lucens,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,natans,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,nodosus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,obtusifolius,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,perfoliatus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,polygonifolius,Potamogetonaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Potamogeton,praelongus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,pusillus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,rutilus,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Potamogeton,trichoides,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Stuckenia,filiformis,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Stuckenia,pectinata,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Zannichellia,obtusifolia,Potamogetonaceae,dtol,,,,,,,,,
Flowering plants,Zannichellia,palustris,Potamogetonaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Hottonia,palustris,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,arvensis,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,europaea,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,maritima,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,minima,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,nemorum,Primulaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Lysimachia,nummularia,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,tenella,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,thyrsiflora,Primulaceae,dtol,,,,,,,,,
Flowering plants,Lysimachia,vulgaris,Primulaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Primula,elatior,Primulaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Primula,farinosa,Primulaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Primula,scotica,Primulaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Primula,veris,Primulaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Primula,vulgaris,Primulaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Samolus,valerandi,Primulaceae,dtol,,,,,,,,,
Ferns & fern allies,Adiantum,capillus-veneris,Pteridaceae,dtol_family_representative,yes,yes,,,,,,,
Ferns & fern allies,Anogramma,leptophylla,Pteridaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Cryptogramma,crispa,Pteridaceae,dtol,,,,,,,,,
Flowering plants,Actaea,spicata,Ranunculaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Adonis,annua,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Anemone,nemorosa,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Aquilegia,vulgaris,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Caltha,palustris,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Clematis,vitalba,Ranunculaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Ficaria,verna,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Helleborus,foetidus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Helleborus,viridis,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Myosurus,minimus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Pulsatilla,vulgaris,Ranunculaceae,dtol,,yes,,,,,,,
Flowering plants,Ranunculus,acris,Ranunculaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Ranunculus,aquatilis,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,arvensis,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,auricomus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,baudotii,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,bulbosus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,circinatus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,flammula,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,fluitans,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,hederaceus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,lingua,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,omiophyllus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,ophioglossifolius,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,paludosus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,parviflorus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,peltatus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,penicillatus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,repens,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,reptans,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,sardous,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,sceleratus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,trichophyllus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Ranunculus,tripartitus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Thalictrum,alpinum,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Thalictrum,flavum,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Thalictrum,minus,Ranunculaceae,dtol,,,,,,,,,
Flowering plants,Trollius,europaeus,Ranunculaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Reseda,lutea,Resedaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Reseda,luteola,Resedaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Frangula,alnus,Rhamnaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Rhamnus,cathartica,Rhamnaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Acaena,novae-zelandiae,Rosaceae,dtol,,,,,,,,,
Flowering plants,Agrimonia,eupatoria,Rosaceae,dtol,,,,,,,,,
Flowering plants,Agrimonia,procera,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,acutiloba,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,alpina,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,glabra,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,glaucescens,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,glomerulans,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,micans,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,minima,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,monticola,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,subcrenata,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,wichurae,Rosaceae,dtol,,,,,,,,,
Flowering plants,Alchemilla,xanthochlora,Rosaceae,dtol,,,,,,,,,
Flowering plants,Amelanchier,lamarckii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Aphanes,arvensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Aphanes,australis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Comarum,palustre,Rosaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Cotoneaster,horizontalis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Cotoneaster,integrifolius,Rosaceae,dtol,,,,,,,,,
Flowering plants,Cotoneaster,simonsii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Crataegus,laevigata,Rosaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Crataegus,monogyna,Rosaceae,dtol,,,,,,,,,
Flowering plants,Dasiphora,fruticosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Dryas,octopetala,Rosaceae,dtol,,,,,,,,,
Flowering plants,Filipendula,ulmaria,Rosaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Filipendula,vulgaris,Rosaceae,dtol,,,,,,,,,
Flowering plants,Fragaria,vesca,Rosaceae,dtol,,,,,,,,,
Flowering plants,Geum,rivale,Rosaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Geum,urbanum,Rosaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Malus,sylvestris,Rosaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Mespilus,germanica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,anglica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,anserina,Rosaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Potentilla,argentea,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,crantzii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,erecta,Rosaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Potentilla,reptans,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,rupestris,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,sterilis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Potentilla,verna,Rosaceae,dtol,,,,,,,,,
Flowering plants,Poterium,sanguisorba,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,avium,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,cerasus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,domestica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,laurocerasus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,lusitanica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,padus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,serotina,Rosaceae,dtol,,,,,,,,,
Flowering plants,Prunus,spinosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Pyrus,communis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Pyrus,cordata,Rosaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Rosa,agrestis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,arvensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,canina,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,micrantha,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,mollis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,rubiginosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,rugosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,sherardii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,spinosissima,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,stylosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,tomentella,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rosa,tomentosa,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rubus,arcticus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rubus,caesius,Rosaceae,dtol,,,,,,,,,
